order_id,customer_name,region,product,order_date,quantity,unit_price,currency,status
ORD102367,edf,NA,Medical Kit,2024-10-10,,250.0,EUR,Delivered
ORD109756,Bouygues,apac,Medical Kit,2023-12-05,100,,USD,
ORD108342,Vinci,APAC,solar panel,2024-10-22,-5,,usd,PENDING
ORD102512,edf,APAC,Gas Valve,32/13/2023,100,100.5,EUR,Pending
ORD109813,EDF,NA,Solar Panel,2024-10-01,,,eur,Delivered
ORD102723,,EUROPE,solar panel,2023-11-10,20,0,EUR,Cancelled
ORD105948,EDF,Europe,Concrete Mix,2023-05-27,20,999.99,EUR,Cancelled
ORD109371,,EU,Medical Kit,2023-07-02,20,0,USD,PENDING
ORD108749,VINCI ,EU,Concrete Mix,2023-07-28,20,100.5,eur,Pending
ORD101143,edf,North America,Wind Turbine,2024-10-11,100,999.99,eur,Delivered
ORD109930,,NA,Solar Panel,2023-11-14,100,250.0,EUR,delivered
ORD107155,Bouygues,NA,Wind Turbine,2024-11-17,20,250.0,EUR,PENDING
ORD108893,Air Liquide,North America,Concrete Mix,2023-02-09,50,250.0,USD,Delivered
ORD108455,,EU,Gas Valve,2023-02-21,50,,eur,PENDING
ORD109407,Air Liquide,EUROPE,Wind Turbine,2023-09-12,10,-20,eur,PENDING
ORD104728,sanofi,NA,Gas Valve,32/13/2023,-5,999.99,eur,Pending
ORD105494,EDF,NA,solar panel,2024-06-03,50,0,EUR,Delivered
ORD105755,Vinci,EU,Gas Valve,32/13/2023,100,250.0,eur,
ORD109246,Total Energies,apac,Solar Panel,32/13/2023,-5,,,delivered
ORD109434,Total Energies,APAC,Solar Panel,2023-12-22,,-20,,Cancelled
ORD107230,VINCI ,Europe,solar panel,2023-04-17,,250.0,USD,delivered
ORD103789,Sanofi,EU,Solar Panel,2024-11-26,10,100.5,usd,delivered
ORD102220,Vinci,Europe,Gas Valve,2024-09-16,50,999.99,EUR,delivered
ORD105075,VINCI ,NA,Concrete Mix,2023-02-11,50,unknown,EUR,Delivered
ORD102331,Sanofi,Europe,Gas Valve,2024-08-21,ten,999.99,usd,Pending
ORD105394,edf,North America,Wind Turbine,2024-06-16,,999.99,usd,Delivered
ORD107733,Air Liquide,EUROPE,Gas Valve,2024-11-26,-5,,USD,Pending
ORD108725,edf,,Concrete Mix,32/13/2023,10,100.5,eur,PENDING
ORD107090,Air Liquide,EU,Concrete Mix,2023-06-28,100,100.5,,delivered
ORD109523,Bouygues,Europe,Medical Kit,2023-04-04,50,100.5,USD,
ORD104088,Vinci,NA,Medical Kit,2024-01-20,50,0,eur,
ORD101967,EDF,apac,Gas Valve,2024-11-18,,250.0,usd,Delivered
ORD109170,Air Liquide,Europe,solar panel,2023-07-03,,250.0,EUR,Cancelled
ORD108977,Bouygues,APAC,Wind Turbine,2024-01-18,20,unknown,eur,delivered
ORD106757,VINCI ,EUROPE,Solar Panel,2024-04-23,100,250.0,usd,PENDING
ORD109779,Total Energies,,Medical Kit,2024-07-30,20,100.5,,Cancelled
ORD104365,Total Energies,North America,Wind Turbine,2024-07-10,100,,eur,
ORD106999,sanofi,apac,Solar Panel,2023-11-29,,100.5,,Pending
ORD100423,Total Energies,North America,Solar Panel,2023-04-07,-5,,USD,PENDING
ORD100280,Total Energies,EU,Medical Kit,2023-04-16,,100.5,usd,Delivered
ORD101904,Sanofi,Europe,Gas Valve,2024-08-24,ten,-20,USD,Pending
ORD100595,,NA,Concrete Mix,2023-10-10,ten,250.0,usd,delivered
ORD108751,Bouygues,APAC,Medical Kit,2024-01-11,50,250.0,EUR,delivered
ORD103917,edf,North America,Concrete Mix,2024-07-29,100,unknown,EUR,Cancelled
ORD106142,edf,APAC,Solar Panel,2024-01-09,100,100.5,USD,PENDING
ORD105661,Vinci,North America,Wind Turbine,2023-07-02,,0,usd,PENDING
ORD105778,Total Energies,NA,Gas Valve,2023-10-20,,-20,EUR,Pending
ORD103618,Air Liquide,North America,Solar Panel,2023-05-03,100,0,,
ORD106845,EDF,apac,Solar Panel,32/13/2023,10,100.5,EUR,PENDING
ORD100839,sanofi,NA,solar panel,2024-04-04,-5,-20,EUR,Cancelled
ORD104596,Bouygues,Europe,Gas Valve,2024-10-12,ten,-20,eur,Delivered
ORD107795,Air Liquide,,Wind Turbine,32/13/2023,,-20,usd,Delivered
ORD100141,EDF,,Medical Kit,2023-02-23,20,999.99,EUR,
ORD102597,sanofi,,Gas Valve,2024-11-28,ten,,EUR,Cancelled
ORD106701,Vinci,EUROPE,Medical Kit,2024-05-06,-5,0,EUR,delivered
ORD109185,EDF,EUROPE,Solar Panel,2023-10-04,20,unknown,eur,PENDING
ORD101377,Air Liquide,Europe,Solar Panel,2023-12-02,50,250.0,EUR,PENDING
ORD103674,Air Liquide,EUROPE,Concrete Mix,2023-02-25,10,100.5,,Pending
ORD109734,Vinci,EUROPE,Medical Kit,2024-11-26,ten,,,Cancelled
ORD103154,sanofi,North America,Medical Kit,32/13/2023,20,,usd,PENDING
ORD106362,Vinci,EU,Solar Panel,2024-03-30,50,100.5,usd,PENDING
ORD109548,,apac,Concrete Mix,2024-04-25,50,100.5,USD,Delivered
ORD104741,edf,EUROPE,Solar Panel,2023-09-28,100,-20,usd,Cancelled
ORD103808,Sanofi,EUROPE,Solar Panel,2023-02-25,50,-20,usd,
ORD101138,Sanofi,EUROPE,Wind Turbine,2023-07-08,,100.5,,Delivered
ORD102257,EDF,Europe,Wind Turbine,2023-10-05,-5,unknown,EUR,Cancelled
ORD107374,Vinci,apac,Concrete Mix,2024-01-08,100,100.5,eur,
ORD108179,edf,Europe,Wind Turbine,32/13/2023,ten,unknown,eur,delivered
ORD101787,Total Energies,apac,Medical Kit,2024-08-17,-5,0,,Pending
ORD103938,Vinci,,solar panel,32/13/2023,20,999.99,,Delivered
ORD108207,edf,Europe,Wind Turbine,32/13/2023,,-20,,PENDING
ORD104646,Vinci,APAC,Wind Turbine,2024-01-21,10,-20,EUR,
ORD100459,VINCI ,NA,Solar Panel,2023-04-06,10,-20,EUR,Cancelled
ORD106115,sanofi,NA,Solar Panel,2023-12-27,50,unknown,usd,PENDING
ORD109735,VINCI ,apac,Solar Panel,32/13/2023,-5,,eur,Cancelled
ORD100948,VINCI ,North America,Medical Kit,2024-10-30,10,,,Cancelled
ORD103700,Air Liquide,,Solar Panel,2023-05-24,50,100.5,usd,Delivered
ORD101336,Vinci,,solar panel,2023-01-19,,999.99,EUR,Cancelled
ORD106370,sanofi,,Solar Panel,2023-08-17,20,0,USD,
ORD104628,Bouygues,apac,Concrete Mix,2023-11-15,,999.99,,
ORD107358,edf,apac,Gas Valve,2024-04-26,ten,-20,EUR,delivered
ORD106286,VINCI ,apac,Wind Turbine,2023-07-10,,999.99,USD,Delivered
ORD105925,Sanofi,EUROPE,Wind Turbine,2023-12-08,50,-20,usd,Delivered
ORD105934,Sanofi,,Wind Turbine,2024-01-15,,-20,usd,delivered
ORD106040,edf,APAC,Medical Kit,2023-03-08,-5,250.0,EUR,Delivered
ORD100441,Total Energies,EU,Medical Kit,2024-05-08,10,999.99,,Delivered
ORD106659,sanofi,Europe,solar panel,2024-10-26,20,,eur,PENDING
ORD101602,EDF,NA,Medical Kit,2023-02-26,100,unknown,eur,Pending
ORD102238,Sanofi,APAC,Concrete Mix,2023-06-17,ten,0,eur,
ORD100639,Total Energies,apac,solar panel,2024-09-26,100,250.0,USD,Pending
ORD107051,Vinci,EUROPE,Wind Turbine,2023-03-08,-5,100.5,,Cancelled
ORD103830,edf,Europe,Gas Valve,32/13/2023,,,usd,PENDING
ORD109582,EDF,apac,Concrete Mix,2023-01-20,ten,250.0,eur,Cancelled
ORD106144,edf,,solar panel,2024-01-28,20,0,USD,PENDING
ORD104219,edf,EUROPE,Wind Turbine,2023-12-27,,100.5,USD,Cancelled
ORD109234,sanofi,APAC,Solar Panel,2024-03-12,100,-20,usd,PENDING
ORD106344,edf,apac,Concrete Mix,2024-10-15,100,100.5,eur,
ORD102501,Air Liquide,APAC,Solar Panel,2024-05-04,100,,EUR,Cancelled
ORD101958,VINCI ,,Gas Valve,2023-05-14,,-20,usd,Pending
ORD101070,Total Energies,NA,Medical Kit,2024-08-12,ten,unknown,USD,Delivered
ORD100155,Air Liquide,North America,Medical Kit,2024-06-20,20,0,usd,Delivered
ORD102295,VINCI ,North America,Solar Panel,2024-09-20,-5,-20,usd,
ORD108091,EDF,North America,Medical Kit,2024-11-14,50,0,EUR,PENDING
ORD104578,,NA,Solar Panel,2023-12-23,20,100.5,eur,delivered
ORD101089,Bouygues,apac,Medical Kit,2024-01-30,ten,unknown,usd,delivered
ORD106049,sanofi,apac,Concrete Mix,2024-01-26,100,,usd,PENDING
ORD106415,,North America,Solar Panel,2023-01-17,,999.99,eur,Pending
ORD102940,Vinci,,Wind Turbine,2024-10-26,10,100.5,EUR,Pending
ORD100723,Air Liquide,apac,solar panel,2023-12-17,ten,250.0,usd,Pending
ORD104384,sanofi,Europe,Gas Valve,2024-03-12,50,0,usd,
ORD100930,Sanofi,EU,solar panel,2024-05-02,10,,USD,Delivered
ORD102909,Air Liquide,North America,Gas Valve,2023-10-30,ten,unknown,,Cancelled
ORD108159,sanofi,EUROPE,Concrete Mix,2024-03-21,ten,999.99,,
ORD106763,Total Energies,NA,Wind Turbine,2023-04-21,100,,EUR,Delivered
ORD108552,EDF,Europe,solar panel,2024-01-26,-5,,usd,
ORD106416,Total Energies,NA,Solar Panel,2023-10-28,-5,100.5,,Cancelled
ORD100895,sanofi,,Gas Valve,2023-08-11,ten,250.0,USD,
ORD103247,sanofi,APAC,Medical Kit,2023-11-13,20,,eur,
ORD102326,,NA,Gas Valve,2024-07-18,ten,100.5,eur,Cancelled
ORD107096,EDF,EU,Gas Valve,2023-11-01,20,unknown,usd,Pending
ORD108764,sanofi,EUROPE,solar panel,2024-03-13,ten,unknown,EUR,Delivered
ORD107884,VINCI ,APAC,solar panel,2023-06-02,50,,usd,Delivered
ORD109936,,NA,solar panel,2023-09-12,50,0,usd,Cancelled
ORD105038,VINCI ,EUROPE,solar panel,2023-01-07,100,-20,USD,delivered
ORD106450,Air Liquide,,solar panel,2024-11-06,10,unknown,usd,PENDING
ORD104136,Total Energies,NA,Solar Panel,2024-05-17,10,100.5,eur,
ORD109621,edf,EUROPE,Solar Panel,2023-08-15,10,unknown,EUR,Delivered
ORD101715,EDF,EU,Gas Valve,2024-03-11,20,0,EUR,Pending
ORD101698,Air Liquide,,Solar Panel,2023-06-29,100,250.0,eur,Delivered
ORD109884,Air Liquide,,Concrete Mix,2023-02-08,50,unknown,usd,Delivered
ORD109742,,,Medical Kit,2024-09-17,10,unknown,USD,Cancelled
ORD100993,Vinci,APAC,Concrete Mix,32/13/2023,10,999.99,EUR,Pending
ORD108387,Air Liquide,North America,Solar Panel,2023-04-11,10,,USD,Pending
ORD103831,sanofi,NA,Concrete Mix,32/13/2023,20,,,Delivered
ORD106299,sanofi,,Solar Panel,2023-09-22,50,250.0,eur,
ORD103348,Sanofi,Europe,solar panel,2023-09-06,20,,eur,delivered
ORD109710,Bouygues,North America,Gas Valve,2024-02-27,ten,,,Pending
ORD100985,edf,Europe,Wind Turbine,2024-03-10,10,,EUR,delivered
ORD101821,,Europe,Medical Kit,32/13/2023,-5,0,,Cancelled
ORD104571,VINCI ,EU,Solar Panel,2023-08-17,50,250.0,USD,PENDING
ORD100587,sanofi,EU,solar panel,2023-04-13,,100.5,EUR,Delivered
ORD109952,Sanofi,apac,solar panel,2023-06-02,10,unknown,,
ORD105077,sanofi,NA,Gas Valve,2024-07-03,20,unknown,,Delivered
ORD109861,EDF,North America,Solar Panel,2023-11-28,100,,eur,
ORD108486,edf,EUROPE,Concrete Mix,2023-08-27,50,-20,EUR,Delivered
ORD109714,EDF,EU,Wind Turbine,2023-06-13,50,999.99,usd,Pending
ORD109644,EDF,NA,Wind Turbine,2023-04-05,50,,,PENDING
ORD105483,edf,APAC,Medical Kit,2023-08-09,-5,999.99,eur,PENDING
ORD108059,Bouygues,North America,solar panel,2024-03-26,-5,-20,USD,PENDING
ORD103122,EDF,Europe,Wind Turbine,2023-05-19,,0,EUR,PENDING
ORD105514,EDF,North America,Medical Kit,2023-08-27,50,0,USD,PENDING
ORD107890,Sanofi,North America,Medical Kit,2023-09-17,50,,usd,delivered
ORD109049,EDF,NA,Wind Turbine,2023-05-15,100,unknown,eur,delivered
ORD105553,Air Liquide,EUROPE,Gas Valve,2024-03-26,,250.0,usd,delivered
ORD103557,EDF,EU,Solar Panel,2024-06-30,50,250.0,USD,delivered
ORD101395,Air Liquide,NA,Wind Turbine,2023-08-11,-5,unknown,EUR,Delivered
ORD100264,,EUROPE,Gas Valve,2024-09-30,100,unknown,EUR,Delivered
ORD103547,Total Energies,APAC,Wind Turbine,2024-06-20,,0,eur,
ORD106844,Sanofi,EU,solar panel,2024-04-05,-5,-20,USD,Delivered
ORD107935,Sanofi,APAC,Medical Kit,2024-05-15,50,999.99,eur,Pending
ORD106788,EDF,EUROPE,Solar Panel,2024-06-15,20,-20,EUR,
ORD103069,Total Energies,EU,Solar Panel,2024-02-23,20,0,EUR,Pending
ORD105025,sanofi,EU,Wind Turbine,2024-09-10,20,0,USD,delivered
ORD108560,Vinci,Europe,Medical Kit,2024-02-19,10,100.5,,delivered
ORD103864,,,Wind Turbine,2024-12-01,ten,999.99,EUR,delivered
ORD109254,Bouygues,,Solar Panel,2023-05-05,-5,0,eur,PENDING
ORD102400,edf,apac,Wind Turbine,2023-12-18,ten,100.5,EUR,Cancelled
ORD106274,Total Energies,Europe,Concrete Mix,32/13/2023,50,0,eur,PENDING
ORD108650,Bouygues,apac,Solar Panel,2024-02-20,10,999.99,USD,delivered
ORD103711,Air Liquide,NA,Gas Valve,2024-05-12,50,unknown,USD,PENDING
ORD100246,edf,Europe,Gas Valve,2023-10-15,50,250.0,usd,delivered
ORD101594,Vinci,apac,Wind Turbine,2024-10-26,100,0,eur,Delivered
ORD109876,EDF,EU,solar panel,2024-11-14,100,100.5,EUR,Delivered
ORD101529,sanofi,apac,Wind Turbine,2024-06-15,ten,250.0,USD,delivered
ORD108386,Sanofi,,Medical Kit,2023-10-13,20,999.99,eur,Cancelled
ORD100923,Air Liquide,Europe,Wind Turbine,2023-01-12,100,-20,usd,Pending
ORD107854,Vinci,,solar panel,2023-11-14,ten,250.0,eur,
ORD107329,,,Concrete Mix,2023-07-11,20,100.5,,delivered
ORD104364,,apac,solar panel,2023-08-30,-5,100.5,usd,Delivered
ORD100669,Total Energies,EU,Medical Kit,2023-08-10,ten,999.99,,PENDING
ORD103604,Vinci,EUROPE,solar panel,2024-11-02,100,,USD,
ORD105108,sanofi,EU,Solar Panel,2024-04-12,100,,,Cancelled
ORD101910,edf,Europe,solar panel,2023-11-14,10,999.99,,delivered
ORD107276,sanofi,apac,Solar Panel,32/13/2023,-5,100.5,,delivered
ORD108507,edf,NA,Gas Valve,32/13/2023,-5,unknown,usd,Delivered
ORD105248,sanofi,EU,Solar Panel,2024-02-06,ten,unknown,eur,PENDING
ORD107183,sanofi,NA,solar panel,2024-10-05,10,999.99,,Pending
ORD103958,edf,North America,Gas Valve,2024-07-15,ten,100.5,EUR,
ORD106957,Total Energies,Europe,Solar Panel,2024-10-12,100,250.0,EUR,Pending
ORD106026,Total Energies,APAC,Solar Panel,2023-09-07,50,999.99,EUR,PENDING
ORD105643,Bouygues,,Gas Valve,2023-03-28,50,999.99,,
ORD102696,Sanofi,NA,Concrete Mix,2024-01-05,50,999.99,usd,Cancelled
ORD102591,Sanofi,North America,Medical Kit,2024-02-11,-5,-20,EUR,delivered
ORD105906,,,Medical Kit,2024-04-09,-5,250.0,,Pending
ORD101781,Air Liquide,North America,Medical Kit,2023-09-12,100,250.0,usd,Cancelled
ORD106509,Sanofi,,Solar Panel,2023-08-22,20,999.99,usd,Delivered
ORD103013,EDF,North America,Solar Panel,2024-05-17,ten,unknown,USD,
ORD107133,,EUROPE,Concrete Mix,2023-09-08,100,100.5,eur,Delivered
ORD102307,Sanofi,EU,Solar Panel,2024-10-26,-5,0,,Cancelled
ORD107567,Bouygues,NA,Solar Panel,2024-08-10,-5,unknown,usd,PENDING
ORD103690,Air Liquide,NA,Wind Turbine,2024-11-30,10,unknown,eur,
ORD100687,Air Liquide,Europe,Medical Kit,2023-06-09,50,,usd,Cancelled
ORD106011,Vinci,,Concrete Mix,32/13/2023,-5,unknown,EUR,Delivered
ORD107071,Vinci,Europe,Medical Kit,2023-01-31,,,eur,delivered
ORD100612,EDF,EU,Wind Turbine,2024-07-31,-5,0,,
ORD107167,EDF,apac,Gas Valve,2024-02-04,100,unknown,,PENDING
ORD107949,Air Liquide,Europe,Solar Panel,32/13/2023,20,250.0,EUR,Pending
ORD103200,Vinci,,Gas Valve,32/13/2023,10,0,USD,delivered
ORD102267,Sanofi,NA,Wind Turbine,2023-10-29,10,0,USD,Delivered
ORD109977,edf,EU,Solar Panel,2024-04-04,ten,999.99,,Delivered
ORD106629,Sanofi,EU,Concrete Mix,2023-01-21,100,unknown,usd,delivered
ORD104135,Air Liquide,APAC,Solar Panel,2023-11-10,-5,-20,EUR,
ORD101898,Vinci,EUROPE,Solar Panel,2024-08-12,100,-20,USD,delivered
ORD109723,Vinci,NA,Medical Kit,32/13/2023,10,-20,,Delivered
ORD108028,Vinci,,solar panel,2024-06-17,10,,usd,Pending
ORD100258,Bouygues,North America,Concrete Mix,2023-08-26,,,USD,Pending
ORD102924,Air Liquide,apac,Gas Valve,2024-08-08,ten,250.0,usd,
ORD109613,EDF,APAC,Concrete Mix,2023-07-11,100,999.99,EUR,delivered
ORD104943,VINCI ,EUROPE,Medical Kit,2024-04-29,50,250.0,EUR,delivered
ORD102822,,EU,Medical Kit,2023-02-07,100,250.0,usd,Cancelled
ORD106529,,NA,Wind Turbine,2024-06-21,ten,0,eur,delivered
ORD103339,EDF,apac,Medical Kit,2024-08-28,ten,100.5,USD,
ORD103525,Air Liquide,,Solar Panel,2024-05-23,,-20,USD,delivered
ORD104563,sanofi,NA,Solar Panel,32/13/2023,10,100.5,USD,Delivered
ORD109850,sanofi,APAC,Concrete Mix,2024-11-21,10,250.0,usd,delivered
ORD106697,EDF,APAC,Medical Kit,2024-05-12,,999.99,USD,PENDING
ORD105329,,Europe,Gas Valve,2024-11-18,ten,,USD,delivered
ORD105223,Air Liquide,APAC,Wind Turbine,2024-05-31,ten,0,EUR,Pending
ORD102285,sanofi,,solar panel,2024-11-16,ten,-20,EUR,delivered
ORD106063,,APAC,Concrete Mix,2024-10-27,,,USD,Cancelled
ORD104654,,APAC,Medical Kit,2023-08-22,100,999.99,,Delivered
ORD105000,Vinci,NA,Solar Panel,2023-09-03,ten,100.5,,delivered
ORD106710,EDF,APAC,Concrete Mix,2023-03-03,,,,Cancelled
ORD109511,VINCI ,,Concrete Mix,2024-10-28,20,unknown,eur,
ORD100484,,apac,Wind Turbine,2024-11-28,,,eur,PENDING
ORD102211,Sanofi,EU,Concrete Mix,2023-09-07,,999.99,USD,
ORD105416,Sanofi,EUROPE,Gas Valve,32/13/2023,50,unknown,eur,Cancelled
ORD107864,,apac,Concrete Mix,2024-10-27,,999.99,,
ORD102555,edf,NA,Medical Kit,2024-06-02,20,,USD,delivered
ORD100007,VINCI ,EU,Concrete Mix,2024-06-11,ten,,eur,Pending
ORD103657,Air Liquide,EU,Concrete Mix,2024-06-02,10,999.99,,delivered
ORD106411,Total Energies,,Gas Valve,2024-02-09,-5,0,,Cancelled
ORD109349,edf,EUROPE,Concrete Mix,32/13/2023,20,-20,EUR,delivered
ORD104874,EDF,NA,Solar Panel,2023-05-05,-5,100.5,,Cancelled
ORD104402,edf,Europe,Wind Turbine,2023-07-07,,250.0,usd,Delivered
ORD109095,,EU,Medical Kit,2024-10-22,-5,-20,USD,delivered
ORD105546,EDF,APAC,Gas Valve,2023-03-09,,999.99,,Pending
ORD105297,sanofi,apac,Wind Turbine,2024-08-02,-5,0,USD,delivered
ORD102426,,EU,solar panel,2023-01-30,100,0,EUR,Pending
ORD106744,sanofi,NA,Concrete Mix,2024-02-21,-5,100.5,,Pending
ORD101814,Air Liquide,EU,Wind Turbine,2023-12-25,50,0,EUR,delivered
ORD107603,sanofi,North America,Concrete Mix,2023-10-08,-5,,eur,Pending
ORD106822,Vinci,APAC,Wind Turbine,2024-01-07,10,100.5,usd,
ORD109819,VINCI ,,Medical Kit,2023-07-15,10,-20,eur,Cancelled
ORD102274,EDF,,Concrete Mix,2024-09-08,20,,EUR,Pending
ORD101011,VINCI ,,Solar Panel,2023-07-07,50,unknown,,Delivered
ORD101577,Total Energies,,Wind Turbine,2024-02-07,,999.99,EUR,
ORD107264,Sanofi,APAC,Solar Panel,2023-10-30,-5,0,usd,
ORD101067,EDF,Europe,Gas Valve,2023-08-21,50,999.99,EUR,PENDING
ORD101991,EDF,apac,Concrete Mix,32/13/2023,10,0,,Pending
ORD103970,sanofi,EUROPE,Concrete Mix,2024-09-04,ten,999.99,eur,
ORD109255,Bouygues,,solar panel,2023-02-25,20,100.5,usd,Delivered
ORD105879,Sanofi,,Medical Kit,2023-09-14,ten,0,USD,PENDING
ORD108594,Sanofi,Europe,solar panel,2023-04-24,50,0,EUR,
ORD104542,Total Energies,EU,solar panel,2023-05-11,20,,,
ORD109513,Total Energies,EU,Medical Kit,2023-02-05,10,999.99,EUR,PENDING
ORD107193,,,Wind Turbine,2024-09-07,50,100.5,,
ORD103867,Sanofi,Europe,Medical Kit,2024-03-28,100,250.0,EUR,Pending
ORD109604,VINCI ,EUROPE,solar panel,32/13/2023,,250.0,USD,Pending
ORD106823,EDF,Europe,Medical Kit,32/13/2023,10,,usd,
ORD103048,Total Energies,North America,solar panel,2023-04-15,ten,250.0,eur,
ORD107548,Sanofi,apac,solar panel,2024-04-07,100,999.99,usd,
ORD100781,Sanofi,Europe,Medical Kit,2024-03-21,ten,,USD,Cancelled
ORD106747,Sanofi,NA,Gas Valve,2024-03-24,20,100.5,,delivered
ORD102675,,North America,Wind Turbine,32/13/2023,-5,,,delivered
ORD101749,VINCI ,APAC,Medical Kit,2023-12-01,ten,250.0,,
ORD106222,Sanofi,APAC,Gas Valve,2023-03-11,-5,0,EUR,delivered
ORD108231,Vinci,EUROPE,Wind Turbine,2023-06-10,,0,eur,Cancelled
ORD102791,sanofi,Europe,Gas Valve,2024-10-09,,-20,EUR,PENDING
ORD106519,Vinci,,Solar Panel,2023-09-03,-5,100.5,usd,Pending
ORD105774,Bouygues,,Gas Valve,32/13/2023,10,100.5,usd,Delivered
ORD106357,Vinci,apac,Solar Panel,2023-07-04,,100.5,USD,PENDING
ORD104979,edf,Europe,Medical Kit,2023-01-01,50,100.5,USD,PENDING
ORD109563,Vinci,,Wind Turbine,2023-04-20,100,100.5,,
ORD101091,sanofi,APAC,Concrete Mix,32/13/2023,-5,100.5,USD,PENDING
ORD106526,edf,APAC,Wind Turbine,2024-09-02,-5,0,USD,Cancelled
ORD108471,Total Energies,North America,Gas Valve,2023-03-06,ten,unknown,eur,delivered
ORD104627,Bouygues,North America,Solar Panel,32/13/2023,100,unknown,eur,PENDING
ORD102324,Total Energies,EUROPE,Wind Turbine,32/13/2023,100,-20,,Pending
ORD106534,Bouygues,APAC,Wind Turbine,2024-02-26,-5,0,,Pending
ORD109152,Total Energies,apac,Gas Valve,2024-04-20,ten,250.0,EUR,PENDING
ORD105055,sanofi,Europe,solar panel,2024-04-30,ten,0,eur,delivered
ORD102608,EDF,,Medical Kit,2024-07-08,20,,EUR,Cancelled
ORD109202,VINCI ,EUROPE,Solar Panel,2023-02-01,100,unknown,,PENDING
ORD102290,edf,EUROPE,solar panel,2023-05-16,50,,,delivered
ORD101727,Bouygues,EUROPE,Solar Panel,2023-05-30,50,250.0,eur,
ORD100610,EDF,NA,Solar Panel,2024-11-04,20,,,delivered
ORD104666,Air Liquide,NA,Concrete Mix,2023-09-11,,unknown,EUR,PENDING
ORD106075,edf,APAC,solar panel,2024-10-27,-5,999.99,eur,PENDING
ORD105413,Total Energies,,Medical Kit,32/13/2023,,999.99,eur,Pending
ORD100343,VINCI ,Europe,Gas Valve,2023-11-11,20,999.99,usd,Delivered
ORD104683,,North America,Solar Panel,2023-07-30,ten,-20,USD,delivered
ORD108960,Bouygues,,solar panel,2023-09-12,,0,usd,PENDING
ORD103750,edf,North America,Medical Kit,2024-02-27,10,0,USD,Delivered
ORD108617,Air Liquide,NA,Wind Turbine,2024-04-19,100,0,usd,Pending
ORD109494,,,Solar Panel,2024-10-29,-5,-20,USD,delivered
ORD105999,sanofi,,Concrete Mix,32/13/2023,ten,999.99,EUR,delivered
ORD103215,EDF,APAC,Wind Turbine,2024-02-15,10,,,delivered
ORD100097,EDF,apac,Solar Panel,2023-03-26,-5,250.0,eur,Delivered
ORD107680,sanofi,EUROPE,Medical Kit,2023-12-11,10,-20,usd,Pending
ORD107974,EDF,Europe,Wind Turbine,2024-10-13,50,-20,EUR,
ORD105176,Air Liquide,,Concrete Mix,2024-06-25,20,-20,EUR,Cancelled
ORD107279,edf,APAC,Concrete Mix,2023-10-23,-5,250.0,USD,Delivered
ORD106165,Bouygues,EU,Wind Turbine,2023-01-18,ten,-20,EUR,delivered
ORD101537,edf,EUROPE,Solar Panel,2023-01-02,,999.99,usd,PENDING
ORD103588,,,Solar Panel,2023-03-13,,unknown,usd,Pending
ORD107713,EDF,NA,Concrete Mix,2024-09-09,100,,USD,Cancelled
ORD106985,Vinci,APAC,solar panel,2023-02-22,,-20,usd,Pending
ORD103648,EDF,,solar panel,2024-03-19,-5,-20,EUR,Delivered
ORD102657,VINCI ,EU,Gas Valve,32/13/2023,10,0,eur,
ORD107855,sanofi,NA,Concrete Mix,2023-11-22,-5,999.99,,Cancelled
ORD101517,Sanofi,,solar panel,2023-03-17,50,unknown,eur,PENDING
ORD105061,Sanofi,NA,Medical Kit,2023-12-17,-5,250.0,usd,Pending
ORD109536,EDF,apac,Concrete Mix,2023-06-27,,unknown,USD,
ORD104624,VINCI ,Europe,Medical Kit,2024-01-11,-5,,USD,Pending
ORD104272,Sanofi,APAC,Wind Turbine,2023-05-07,10,100.5,usd,
ORD103669,edf,NA,Solar Panel,2024-10-02,,100.5,,
ORD106566,,,Wind Turbine,2024-04-26,20,250.0,USD,PENDING
ORD105800,,APAC,Medical Kit,2024-07-18,50,999.99,eur,
ORD102090,Total Energies,APAC,Concrete Mix,2023-11-22,10,-20,EUR,Delivered
ORD107097,Vinci,Europe,Concrete Mix,2023-07-23,20,0,EUR,Cancelled
ORD106171,Total Energies,,Gas Valve,2024-08-16,-5,-20,usd,Pending
ORD107521,Bouygues,EU,Medical Kit,2024-08-27,100,-20,usd,PENDING
ORD100572,Bouygues,APAC,Medical Kit,2023-01-21,,100.5,eur,delivered
ORD109751,sanofi,NA,Concrete Mix,2024-01-27,-5,100.5,eur,
ORD104688,Air Liquide,APAC,solar panel,2023-01-29,20,unknown,USD,Cancelled
ORD109256,edf,,solar panel,2024-04-15,10,0,EUR,delivered
ORD103062,Vinci,EUROPE,Solar Panel,2023-03-25,20,unknown,,PENDING
ORD108042,VINCI ,apac,Solar Panel,2024-02-19,20,-20,eur,
ORD106470,Air Liquide,apac,solar panel,2023-10-08,20,,usd,PENDING
ORD107160,EDF,Europe,Medical Kit,2024-08-17,,unknown,USD,Delivered
ORD106633,VINCI ,EUROPE,Medical Kit,2024-10-16,,,usd,Cancelled
ORD108657,EDF,North America,Medical Kit,2023-07-12,50,0,,delivered
ORD104724,Vinci,apac,Gas Valve,2023-07-31,10,unknown,,PENDING
ORD107345,edf,,solar panel,2023-02-26,,unknown,EUR,Delivered
ORD106304,Sanofi,Europe,Wind Turbine,2023-11-04,20,0,eur,Pending
